RoadSegmentID,KerbsideID,RoadSegmentDescription,Latitude,Longitude,LastUpdated
22311,,Moubray Street between St Kilda Road and Punt Road,-37.8482367,144.9836879,2022-08-31
22311,21688,Moubray Street between St Kilda Road and Punt Road,-37.8481923,144.9832454,2023-05-28
22311,21689,Moubray Street between St Kilda Road and Punt Road,-37.8481841,144.9831781,2023-05-28
22311,21690,Moubray Street between St Kilda Road and Punt Road,-37.8481759,144.9831107,2023-05-28
22311,21679,Moubray Street between St Kilda Road and Punt Road,-37.8481677,144.9830433,2023-05-28
22311,21681,Moubray Street between St Kilda Road and Punt Road,-37.8481513,144.9829085,2023-05-28
22479,,High Street between St Kilda Road and Punt Road,-37.8502226,144.9813249,2022-08-31
22479,,High Street between St Kilda Road and Punt Road,-37.8502309,144.9813895,2022-08-31
22479,,High Street between St Kilda Road and Punt Road,-37.8502483,144.9815247,2022-08-31
22479,,High Street between St Kilda Road and Punt Road,-37.8503012,144.981936,2022-08-31
22479,,High Street between St Kilda Road and Punt Road,-37.8503192,144.9820774,2022-08-31
22479,,High Street between St Kilda Road and Punt Road,-37.8503614,144.9824062,2022-08-31
22479,,High Street between St Kilda Road and Punt Road,-37.8504035,144.9827372,2022-08-31
22479,,High Street between St Kilda Road and Punt Road,-37.8505228,144.9836757,2022-08-31
20996,,Curzon Street between Victoria Street and Elm Street,-37.8045759,144.9477336,2022-08-31
20020,66967,La Trobe Street between Russell Street and Swanston Street,-37.8093055,144.9650203,2023-09-12
20020,66968,La Trobe Street between Russell Street and Swanston Street,-37.8093266,144.9649487,2023-09-12
20020,66969,La Trobe Street between Russell Street and Swanston Street,-37.8093472,144.9648793,2023-09-12
20147,51735,Russell Street between Flinders Lane and Collins Street,-37.8150967,144.9691662,2023-09-12
22082,,Grant Street between St Kilda Road and Wells Street,-37.8250337,144.9703708,2022-08-31
20964,,Chetwynd Street between Victoria Street and Queensberry Street,-37.803625,144.9525374,2022-08-31
20964,,Chetwynd Street between Victoria Street and Queensberry Street,-37.803747,144.9525158,2022-08-31
20964,,Chetwynd Street between Victoria Street and Queensberry Street,-37.8039197,144.9524851,2022-08-31
20964,,Chetwynd Street between Victoria Street and Queensberry Street,-37.8039765,144.9524749,2022-08-31
20964,,Chetwynd Street between Victoria Street and Queensberry Street,-37.8042122,144.9524335,2022-08-31
20964,,Chetwynd Street between Victoria Street and Queensberry Street,-37.8042347,144.9524295,2022-08-31
20964,,Chetwynd Street between Victoria Street and Queensberry Street,-37.8045268,144.9523779,2022-08-31
20964,,Chetwynd Street between Victoria Street and Queensberry Street,-37.8046498,144.9523557,2022-08-31
20964,,Chetwynd Street between Victoria Street and Queensberry Street,-37.8046728,144.9523516,2022-08-31
20964,,Chetwynd Street between Victoria Street and Queensberry Street,-37.8047679,144.9523345,2022-08-31
20964,,Chetwynd Street between Victoria Street and Queensberry Street,-37.8048141,144.9523263,2022-08-31
20964,,Chetwynd Street between Victoria Street and Queensberry Street,-37.8048375,144.9523221,2022-08-31
20964,,Chetwynd Street between Victoria Street and Queensberry Street,-37.8049669,144.9522994,2022-08-31
20964,,Chetwynd Street between Victoria Street and Queensberry Street,-37.8050137,144.9522911,2022-08-31
20964,,Chetwynd Street between Victoria Street and Queensberry Street,-37.8050598,144.9522827,2022-08-31
20964,,Chetwynd Street between Victoria Street and Queensberry Street,-37.8050831,144.9522785,2022-08-31
20964,,Chetwynd Street between Victoria Street and Queensberry Street,-37.8038498,144.9526145,2022-08-31
20964,,Chetwynd Street between Victoria Street and Queensberry Street,-37.8042949,144.9525363,2022-08-31
20964,,Chetwynd Street between Victoria Street and Queensberry Street,-37.8045558,144.9524896,2022-08-31
20964,,Chetwynd Street between Victoria Street and Queensberry Street,-37.8047994,144.9524449,2022-08-31
20964,,Chetwynd Street between Victoria Street and Queensberry Street,-37.8050107,144.9524073,2022-08-31
20964,,Chetwynd Street between Victoria Street and Queensberry Street,-37.8051461,144.9523832,2022-08-31
22514,,Royal Parade between Grattan Street and Story Street,-37.7985872,144.9574782,2022-08-31
22514,,Royal Parade between Grattan Street and Story Street,-37.7985334,144.9574848,2022-08-31
22514,,Royal Parade between Grattan Street and Story Street,-37.7984827,144.957491,2022-08-31
21556,,Pelham Street between Rathdowne Street and Drummond Street,-37.8030991,144.9692219,2022-08-31
21636,12593,Queen Street between A'Beckett Street and Franklin Street,-37.8097751,144.9582044,2023-09-04
20011,5587,Lonsdale Street between Queen Street and William Street,-37.8135129,144.9580052,2023-10-02
20011,5589,Lonsdale Street between Queen Street and William Street,-37.8135387,144.9579166,2023-10-02
20009,,Lonsdale Street between Elizabeth Street and Queen Street,-37.812865,144.9602638,2023-10-02
20009,,Lonsdale Street between Elizabeth Street and Queen Street,-37.8127823,144.9605476,2023-10-02
20009,,Lonsdale Street between Elizabeth Street and Queen Street,-37.812738,144.9607001,2023-10-02
20174,7065,Queen Street between Bourke Street and Little Bourke Street,-37.8145798,144.9605183,2023-10-02
20174,7066,Queen Street between Bourke Street and Little Bourke Street,-37.8146018,144.9605284,2023-10-02
20174,7060,Queen Street between Bourke Street and Little Bourke Street,-37.8144364,144.9604525,2023-10-02
20174,7064,Queen Street between Bourke Street and Little Bourke Street,-37.8145569,144.9605078,2023-10-02
20174,7061,Queen Street between Bourke Street and Little Bourke Street,-37.8144588,144.9604628,2023-10-02
20173,8066,Queen Street between Little Collins Street and Bourke Street,-37.8154062,144.9608973,2023-10-04
20173,8064,Queen Street between Little Collins Street and Bourke Street,-37.815353,144.9608729,2023-10-04
20173,8067,Queen Street between Little Collins Street and Bourke Street,-37.8154631,144.9609233,2023-10-04
20172,6139,Queen Street between Collins Street and Little Collins Street,-37.8160961,144.9612143,2023-10-02
20171,,Queen Street between Flinders Lane and Collins Street,-37.817316,144.9617761,2023-10-02
20171,,Queen Street between Flinders Lane and Collins Street,-37.8172512,144.9617465,2023-10-02
20171,,Queen Street between Flinders Lane and Collins Street,-37.8172728,144.9617564,2023-10-02
20171,6190,Queen Street between Flinders Lane and Collins Street,-37.8171401,144.9616956,2023-10-02
20171,6194,Queen Street between Flinders Lane and Collins Street,-37.8172944,144.9617662,2023-10-02
20170,,Queen Street between Flinders Street and Flinders Lane,-37.8182227,144.9621918,2023-10-02
20170,,Queen Street between Flinders Street and Flinders Lane,-37.8181578,144.962162,2023-10-02
20170,,Queen Street between Flinders Street and Flinders Lane,-37.818364,144.9622567,2023-10-02
20170,,Queen Street between Flinders Street and Flinders Lane,-37.8185063,144.9623218,2023-10-02
22196,,Government House Drive between St Kilda Road and Birdwood Avenue,-37.8262335,144.9717252,2022-08-31
22196,,Government House Drive between St Kilda Road and Birdwood Avenue,-37.8262893,144.9718352,2022-08-31
22196,,Government House Drive between St Kilda Road and Birdwood Avenue,-37.8263476,144.97195,2022-08-31
22196,,Government House Drive between St Kilda Road and Birdwood Avenue,-37.8263768,144.9720075,2022-08-31
22196,,Government House Drive between St Kilda Road and Birdwood Avenue,-37.8264325,144.9721175,2022-08-31
22106,14139,Wells Street between Grant Street and Miles Street,-37.8260617,144.9691009,2023-05-28
22106,14125,Wells Street between Grant Street and Miles Street,-37.8269857,144.9688211,2023-05-28
22106,,Wells Street between Grant Street and Miles Street,-37.8276518,144.9687405,2022-08-31
22106,14114,Wells Street between Grant Street and Miles Street,-37.8275777,144.9686431,2023-05-28
22106,,Wells Street between Grant Street and Miles Street,-37.8277044,144.9687246,2022-08-31
22106,14110,Wells Street between Grant Street and Miles Street,-37.8277929,144.9685784,2023-05-28
22106,14130,Wells Street between Grant Street and Miles Street,-37.8267167,144.9689023,2023-05-28
22106,,Wells Street between Grant Street and Miles Street,-37.8277569,144.9687086,2022-08-31
22106,,Wells Street between Grant Street and Miles Street,-37.8273362,144.968836,2022-08-31
22106,14102,Wells Street between Grant Street and Miles Street,-37.8282233,144.9684491,2023-05-28
22106,,Wells Street between Grant Street and Miles Street,-37.8268409,144.9689861,2022-08-31
22106,14122,Wells Street between Grant Street and Miles Street,-37.8271472,144.9687725,2023-05-28
22106,,Wells Street between Grant Street and Miles Street,-37.8275992,144.9687564,2022-08-31
22106,,Wells Street between Grant Street and Miles Street,-37.8274419,144.968804,2022-08-31
22106,14104,Wells Street between Grant Street and Miles Street,-37.8281156,144.9684814,2023-05-28
22106,14101,Wells Street between Grant Street and Miles Street,-37.8282771,144.9684329,2023-05-28
22106,14135,Wells Street between Grant Street and Miles Street,-37.8263757,144.9690059,2023-05-28
22106,,Wells Street between Grant Street and Miles Street,-37.8280197,144.968629,2022-08-31
22106,,Wells Street between Grant Street and Miles Street,-37.8280714,144.9686134,2022-08-31
22106,,Wells Street between Grant Street and Miles Street,-37.8267301,144.9690196,2022-08-31
22106,,Wells Street between Grant Street and Miles Street,-37.8263004,144.9691498,2022-08-31
22461,,Moore Street between Miles Street and Kings Way,-37.8283912,144.9644911,2022-08-31
22461,,Moore Street between Miles Street and Kings Way,-37.828496,144.9644567,2022-08-31
22461,,Moore Street between Miles Street and Kings Way,-37.8282201,144.9646389,2022-08-31
22461,,Moore Street between Miles Street and Kings Way,-37.8282727,144.9646233,2022-08-31
22461,,Moore Street between Miles Street and Kings Way,-37.8283851,144.9645898,2022-08-31
22461,,Moore Street between Miles Street and Kings Way,-37.8284424,144.9645727,2022-08-31
22461,,Moore Street between Miles Street and Kings Way,-37.828556,144.9645388,2022-08-31
22767,,Sturt Street between Grant Street and Miles Street,-37.8280411,144.9660722,2022-08-31
22767,,Sturt Street between Grant Street and Miles Street,-37.8277344,144.9661647,2023-06-27
22767,,Sturt Street between Grant Street and Miles Street,-37.8278935,144.9661167,2023-06-27
22877,,Intersection of Sturt Street and Grant Street,-37.8264617,144.9663502,2022-08-31
22767,,Sturt Street between Grant Street and Miles Street,-37.8268276,144.9662413,2022-08-31
22877,22348,Intersection of Sturt Street and Grant Street,-37.8265345,144.9665276,2023-05-28
22877,22349,Intersection of Sturt Street and Grant Street,-37.8265871,144.9665118,2023-05-28
22767,,Sturt Street between Grant Street and Miles Street,-37.8267449,144.9664645,2022-08-31
22767,,Sturt Street between Grant Street and Miles Street,-37.8277833,144.9659668,2022-08-31
22767,,Sturt Street between Grant Street and Miles Street,-37.8279718,144.9659101,2022-08-31
22121,,Sturt Street between Southbank Boulevard and Grant Street,-37.8256041,144.9666172,2022-08-31
22121,22327,Sturt Street between Southbank Boulevard and Grant Street,-37.8255036,144.9666541,2023-05-28
22121,22330,Sturt Street between Southbank Boulevard and Grant Street,-37.8253463,144.9667037,2023-05-28
22121,22314,Sturt Street between Southbank Boulevard and Grant Street,-37.8250563,144.966977,2023-05-28
22121,22316,Sturt Street between Southbank Boulevard and Grant Street,-37.8251618,144.9669471,2023-05-28
22121,22320,Sturt Street between Southbank Boulevard and Grant Street,-37.8245065,144.967139,2023-05-28
22199,,Bromby Street between Arnold Street and St Kilda Road,-37.8347254,144.975215,2022-08-31
22199,,Bromby Street between Arnold Street and St Kilda Road,-37.8347344,144.9752839,2023-07-03
22199,,Bromby Street between Arnold Street and St Kilda Road,-37.8347435,144.9753535,2023-07-03
22199,,Bromby Street between Arnold Street and St Kilda Road,-37.8347525,144.9754221,2023-07-03
22199,,Bromby Street between Arnold Street and St Kilda Road,-37.8347614,144.9754902,2023-07-03
22199,,Bromby Street between Arnold Street and St Kilda Road,-37.834779,144.9756253,2023-07-03
22199,,Bromby Street between Arnold Street and St Kilda Road,-37.8347879,144.9756935,2023-07-03
22199,,Bromby Street between Arnold Street and St Kilda Road,-37.8348058,144.9758302,2023-07-03
22199,,Bromby Street between Arnold Street and St Kilda Road,-37.8348147,144.9758987,2023-07-03
22199,,Bromby Street between Arnold Street and St Kilda Road,-37.8348236,144.9759664,2023-07-03
22199,,Bromby Street between Arnold Street and St Kilda Road,-37.8348323,144.9760332,2023-07-03
22199,,Bromby Street between Arnold Street and St Kilda Road,-37.8348411,144.9761005,2023-07-03
22202,,Intersection of Bromby Street and Adams Street,-37.8350308,144.9775536,2023-07-03
22203,,Bromby Street between Domain Street and Adams Street,-37.8350576,144.9777586,2023-07-03
22203,,Bromby Street between Domain Street and Adams Street,-37.8350754,144.9778952,2023-07-03
22203,,Bromby Street between Domain Street and Adams Street,-37.835102,144.9780992,2023-07-03
22203,,Bromby Street between Domain Street and Adams Street,-37.8351188,144.9782281,2023-07-03
20896,,Lansdowne Street between Albert Street and Victoria Parade,-37.8089047,144.9786005,2022-08-31
20896,,Lansdowne Street between Albert Street and Victoria Parade,-37.808952,144.9785925,2022-08-31
20896,,Lansdowne Street between Albert Street and Victoria Parade,-37.8089993,144.9785845,2022-08-31
20896,,Lansdowne Street between Albert Street and Victoria Parade,-37.8091919,144.978552,2022-08-31
20896,,Lansdowne Street between Albert Street and Victoria Parade,-37.8093098,144.9785322,2022-08-31
20896,,Lansdowne Street between Albert Street and Victoria Parade,-37.8093616,144.9785236,2022-08-31
20896,,Lansdowne Street between Albert Street and Victoria Parade,-37.8094131,144.978515,2022-08-31
20773,,Cemetery Road East between College Crescent and Lygon Street,-37.7928548,144.967789,2022-08-31
20172,,Queen Street between Collins Street and Little Collins Street,-37.8164322,144.9613692,2023-10-02
22822,,Aurora Lane between Bourke Street and Collins Street,-37.8186021,144.9497526,2022-08-31
22201,,Bromby Street between Adams Street and Arnold Street,-37.8350277,144.9768972,2023-07-03
21141,,Villiers Street between Flemington Road and Courtney Street,-37.7993451,144.953446,2022-08-31
21141,22023,Villiers Street between Flemington Road and Courtney Street,-37.7994655,144.9532927,2023-05-28
21634,7567,Franklin Street between Elizabeth Street and Queen Street,-37.8083334,144.9598071,2023-10-02
21634,7562,Franklin Street between Elizabeth Street and Queen Street,-37.8083766,144.9596579,2023-10-02
20167,6763,Elizabeth Street between Little Bourke Street and Lonsdale Street,-37.8131375,144.9625585,2023-10-02
22022,,Clarke Street between City Road and Catherine Street,-37.8270036,144.9592902,2022-08-31
22103,12935,Coventry Street between St Kilda Road and Wells Street,-37.8289845,144.9702775,2023-05-28
22103,12948,Coventry Street between St Kilda Road and Wells Street,-37.8291413,144.9697258,2023-05-28
22103,12933,Coventry Street between St Kilda Road and Wells Street,-37.8289996,144.970212,2023-05-28
22103,12949,Coventry Street between St Kilda Road and Wells Street,-37.8291305,144.9697631,2023-05-28
22103,12932,Coventry Street between St Kilda Road and Wells Street,-37.8290097,144.9701769,2023-05-28
22103,12951,Coventry Street between St Kilda Road and Wells Street,-37.8290873,144.9699107,2023-05-28
22103,22096,Coventry Street between St Kilda Road and Wells Street,-37.8290982,144.969874,2023-05-28
20813,,Faraday Street between Lygon Street and Cardigan Street,-37.7986433,144.9662725,2022-08-31
21122,,Blackwood Street between Flemington Road and Courtney Street,-37.8007863,144.9558816,2022-08-31
21122,,Blackwood Street between Flemington Road and Courtney Street,-37.8009635,144.9556573,2022-08-31
21404,11138,William Street between Dudley Street and Walsh Street,-37.808108,144.9546315,2023-05-28
21404,11137,William Street between Dudley Street and Walsh Street,-37.8080673,144.954613,2023-05-28
20176,5473,Queen Street between Lonsdale Street and Little Lonsdale Street,-37.8121686,144.9595434,2023-09-04
20176,5469,Queen Street between Lonsdale Street and Little Lonsdale Street,-37.8125711,144.959475,2023-09-04
20176,5455,Queen Street between Lonsdale Street and Little Lonsdale Street,-37.812472,144.9595545,2023-10-02
20176,5478,Queen Street between Lonsdale Street and Little Lonsdale Street,-37.8125668,144.9595977,2023-10-02
20176,5462,Queen Street between Lonsdale Street and Little Lonsdale Street,-37.8122835,144.9594685,2023-10-02
20176,5465,Queen Street between Lonsdale Street and Little Lonsdale Street,-37.812189,144.9594255,2023-10-02
20176,5454,Queen Street between Lonsdale Street and Little Lonsdale Street,-37.8124957,144.9595653,2023-10-02
20176,5463,Queen Street between Lonsdale Street and Little Lonsdale Street,-37.8122609,144.9594583,2023-10-02
22201,,Bromby Street between Adams Street and Arnold Street,-37.8350615,144.97716,2023-07-03
22201,,Bromby Street between Adams Street and Arnold Street,-37.8350706,144.9772299,2023-07-03
22201,,Bromby Street between Adams Street and Arnold Street,-37.8350887,144.9773699,2023-07-03
22203,,Bromby Street between Domain Street and Adams Street,-37.835193,144.9781734,2023-07-03
22203,,Bromby Street between Domain Street and Adams Street,-37.8351671,144.9779734,2023-07-03
22203,,Bromby Street between Domain Street and Adams Street,-37.8351773,144.9780513,2023-07-03
22199,,Bromby Street between Arnold Street and St Kilda Road,-37.8348813,144.9764084,2022-08-31
20009,,Lonsdale Street between Elizabeth Street and Queen Street,-37.8129106,144.9601297,2023-10-02
20175,7780,Queen Street between Little Bourke Street and Lonsdale Street,-37.813356,144.9600853,2023-08-31
20175,7781,Queen Street between Little Bourke Street and Lonsdale Street,-37.8135094,144.9600286,2023-10-02
20175,7782,Queen Street between Little Bourke Street and Lonsdale Street,-37.8134874,144.9600185,2023-10-02
20175,7786,Queen Street between Little Bourke Street and Lonsdale Street,-37.8133659,144.9599636,2023-10-02
20175,7783,Queen Street between Little Bourke Street and Lonsdale Street,-37.813439,144.9599968,2023-10-02
20175,7800,Queen Street between Little Bourke Street and Lonsdale Street,-37.8135513,144.9600476,2023-10-02
20175,7794,Queen Street between Little Bourke Street and Lonsdale Street,-37.8137403,144.9601332,2023-10-02
20106,61712,Collins Street between Spring Street and Exhibition Street,-37.8136139,144.9726289,2023-08-31
20106,61722,Collins Street between Spring Street and Exhibition Street,-37.8138089,144.9719649,2023-08-31
20106,61721,Collins Street between Spring Street and Exhibition Street,-37.8137908,144.9720262,2023-08-31
20106,61736,Collins Street between Spring Street and Exhibition Street,-37.8137886,144.9725867,2023-08-31
20106,61743,Collins Street between Spring Street and Exhibition Street,-37.8139275,144.9721125,2023-08-31
21959,,Vale Street between Wellington Parade South and Vale Street South,-37.8189281,144.9876711,2022-08-31
21959,,Vale Street between Wellington Parade South and Vale Street South,-37.8189818,144.9876625,2022-08-31
21959,,Vale Street between Wellington Parade South and Vale Street South,-37.8190354,144.987654,2022-08-31
21959,,Vale Street between Wellington Parade South and Vale Street South,-37.8181236,144.9877994,2022-08-31
21959,,Vale Street between Wellington Parade South and Vale Street South,-37.8179091,144.9878336,2022-08-31
21945,,Wellington Parade between Simpson Street and Powlett Street,-37.8166274,144.9866901,2022-08-31
21945,,Wellington Parade between Simpson Street and Powlett Street,-37.8166199,144.9866227,2022-08-31
21945,,Wellington Parade between Simpson Street and Powlett Street,-37.8166124,144.9865552,2022-08-31
21905,,Hotham Street between Simpson Street and Powlett Street,-37.8143679,144.9869693,2022-08-31
22144,,Hall Street between Lorimer Street and Turner Street,-37.8231479,144.9266501,2022-08-31
22144,,Hall Street between Lorimer Street and Turner Street,-37.8230984,144.9266524,2022-08-31
22144,,Hall Street between Lorimer Street and Turner Street,-37.8233685,144.9266397,2022-08-31
22914,,Cumberland Street between Bourke Street and Victoria Harbour Promenade,-37.8196599,144.9426626,2022-08-31
23308,,Collins Street between Harbour Esplanade and Navigation Drive,-37.8211569,144.9465876,2022-08-31
22819,18554,Collins Street between Spencer Street and Batmans Hill Drive,-37.8198983,144.951554,2022-11-02
22802,,Batmans Hill Drive between Bourke Street and Collins Street,-37.8202063,144.9486712,2022-08-31
22802,,Batmans Hill Drive between Bourke Street and Collins Street,-37.8197777,144.9484417,2022-08-31
22802,18591,Batmans Hill Drive between Bourke Street and Collins Street,-37.8192983,144.9484231,2022-08-31
22802,18590,Batmans Hill Drive between Bourke Street and Collins Street,-37.819242,144.948421,2022-08-31
22802,18587,Batmans Hill Drive between Bourke Street and Collins Street,-37.8190754,144.9484144,2022-08-31
22802,18593,Batmans Hill Drive between Bourke Street and Collins Street,-37.8194131,144.9484273,2022-08-31
22802,18589,Batmans Hill Drive between Bourke Street and Collins Street,-37.8191879,144.9484188,2022-08-31
22802,18573,Batmans Hill Drive between Bourke Street and Collins Street,-37.819205,144.9486326,2022-08-31
22802,18219,Batmans Hill Drive between Bourke Street and Collins Street,-37.8188808,144.94862,2022-08-31
22802,18217,Batmans Hill Drive between Bourke Street and Collins Street,-37.8189889,144.9486242,2022-08-31
22802,18221,Batmans Hill Drive between Bourke Street and Collins Street,-37.8187727,144.9486158,2022-08-31
22802,18218,Batmans Hill Drive between Bourke Street and Collins Street,-37.8189348,144.9486221,2022-08-31
22802,18578,Batmans Hill Drive between Bourke Street and Collins Street,-37.8194752,144.948643,2022-08-31
22802,18574,Batmans Hill Drive between Bourke Street and Collins Street,-37.819259,144.9486346,2022-08-31
22802,18215,Batmans Hill Drive between Bourke Street and Collins Street,-37.8190969,144.9486284,2022-08-31
22066,22093,City Road between Southgate Avenue and Sturt Street,-37.8216032,144.9665765,2023-10-02
22700,,St Kilda Road between Grant Street and Wadey Street,-37.8254118,144.9709743,2022-08-31
22704,,St Kilda Road between Anzac Avenue and Coventry Street,-37.8283241,144.9710856,2022-08-31
22704,,St Kilda Road between Anzac Avenue and Coventry Street,-37.8283781,144.9710817,2022-08-31
22704,,St Kilda Road between Anzac Avenue and Coventry Street,-37.8284861,144.9710748,2022-08-31
22703,,Intersection of St Kilda Road and Anzac Avenue,-37.8271347,144.9713403,2022-08-31
22704,,St Kilda Road between Anzac Avenue and Coventry Street,-37.8277815,144.9712993,2022-08-31
22703,,Intersection of St Kilda Road and Anzac Avenue,-37.8270807,144.971335,2022-08-31
22704,,St Kilda Road between Anzac Avenue and Coventry Street,-37.8275657,144.9713171,2022-08-31
22703,,Intersection of St Kilda Road and Anzac Avenue,-37.82735,144.9713352,2022-08-31
22703,,Intersection of St Kilda Road and Anzac Avenue,-37.8271876,144.9713428,2022-08-31
22704,,St Kilda Road between Anzac Avenue and Coventry Street,-37.8278354,144.9712949,2022-08-31
22469,,Dallas Brooks Drive between Domain Road and Birdwood Avenue,-37.8314563,144.9765943,2022-08-31
22469,,Dallas Brooks Drive between Domain Road and Birdwood Avenue,-37.831511,144.9765986,2022-08-31
22469,,Dallas Brooks Drive between Domain Road and Birdwood Avenue,-37.8315654,144.9766055,2022-08-31
22469,,Dallas Brooks Drive between Domain Road and Birdwood Avenue,-37.8316199,144.976614,2022-08-31
22469,,Dallas Brooks Drive between Domain Road and Birdwood Avenue,-37.8316743,144.9766235,2022-08-31
22469,,Dallas Brooks Drive between Domain Road and Birdwood Avenue,-37.8317831,144.9766463,2022-08-31
22469,,Dallas Brooks Drive between Domain Road and Birdwood Avenue,-37.8318376,144.9766593,2022-08-31
22469,,Dallas Brooks Drive between Domain Road and Birdwood Avenue,-37.8320034,144.9766911,2022-08-31
22469,,Dallas Brooks Drive between Domain Road and Birdwood Avenue,-37.8321727,144.9766758,2022-08-31
22962,,Barnett Street between Smith Street and Robertson Street,-37.7918959,144.9323403,2022-08-31
21116,,O'Connell Street between Queensberry Street and Peel Street,-37.8031409,144.9571511,2023-08-30
21116,,O'Connell Street between Queensberry Street and Peel Street,-37.8031174,144.9571402,2023-08-30
22078,,Moore Street between Southbank Boulevard and Southern Link Road,-37.8236996,144.9658788,2022-08-31
22078,,Moore Street between Southbank Boulevard and Southern Link Road,-37.8243198,144.9657053,2022-08-31
21515,10113,King Street between Jeffcott Street and Batman Street,-37.8110303,144.9533923,2023-09-04
21515,,King Street between Jeffcott Street and Batman Street,-37.8107782,144.9532751,2023-10-02
20013,5698,Lonsdale Street between William Street and King Street,-37.8141884,144.9556245,2023-10-02
20013,5692,Lonsdale Street between William Street and King Street,-37.8142135,144.9555368,2023-10-02
20013,5702,Lonsdale Street between William Street and King Street,-37.8142216,144.9555082,2023-10-02
20013,5709,Lonsdale Street between William Street and King Street,-37.8141968,144.9555952,2023-10-02
20013,5697,Lonsdale Street between William Street and King Street,-37.8141802,144.9556534,2023-10-02
20013,5707,Lonsdale Street between William Street and King Street,-37.8142631,144.9553628,2023-10-02
20013,5695,Lonsdale Street between William Street and King Street,-37.8141637,144.9557111,2023-10-02
20013,5696,Lonsdale Street between William Street and King Street,-37.814172,144.9556823,2023-10-02
22295,,Anderson Street between Domain Road and Acland Street,-37.8339234,144.9836986,2022-08-31
22295,,Anderson Street between Domain Road and Acland Street,-37.8339768,144.9836876,2022-08-31
22295,,Anderson Street between Domain Road and Acland Street,-37.8340268,144.9836773,2022-08-31
21108,,Courtney Street between Queensberry Street and Howard Street,-37.8031093,144.955234,2022-08-31
21108,,Courtney Street between Queensberry Street and Howard Street,-37.8029682,144.9550573,2022-08-31
20950,,Queensberry Street between Capel Street and Howard Street,-37.8035501,144.9550552,2022-08-31
22435,,Royal Parade between Leonard Street and Walker Street,-37.7853864,144.959511,2022-08-31
21108,,Courtney Street between Queensberry Street and Howard Street,-37.8022818,144.954533,2022-08-31
20212,60220,Flinders Street between Russell Street and Swanston Street,-37.8170371,144.9685185,2023-08-15
20212,60222,Flinders Street between Russell Street and Swanston Street,-37.8170815,144.9683678,2023-08-15
20212,60226,Flinders Street between Russell Street and Swanston Street,-37.8171562,144.9681144,2023-08-15
22048,,City Road between Balston Street and Kings Way,-37.8252128,144.9607938,2023-10-02
21291,,Gracie Street between Henderson Street and MacAulay Road,-37.7965888,144.9395351,2022-08-31
21291,,Gracie Street between Henderson Street and MacAulay Road,-37.7966881,144.9393644,2022-08-31
21291,,Gracie Street between Henderson Street and MacAulay Road,-37.7967212,144.9393075,2022-08-31
21291,,Gracie Street between Henderson Street and MacAulay Road,-37.7967875,144.9391937,2022-08-31
21291,,Gracie Street between Henderson Street and MacAulay Road,-37.7968206,144.9391368,2022-08-31
21552,,Grattan Street between Flemington Road and Elizabeth Street,-37.7996522,144.9563454,2022-08-31
21552,,Grattan Street between Flemington Road and Elizabeth Street,-37.7996488,144.9563173,2022-08-31
21552,,Grattan Street between Flemington Road and Elizabeth Street,-37.7996426,144.9562611,2022-08-31
20144,,Exhibition Street between Lonsdale Street and Little Lonsdale Street,-37.8095844,144.9694311,2023-10-02
20640,,Drummond Street between Palmerston Street and Princes Street,-37.793537,144.9698011,2023-04-27
20640,,Drummond Street between Palmerston Street and Princes Street,-37.7936238,144.9697862,2023-04-27
20468,,Bouverie Street between Lincoln Square North and Grattan Street,-37.8008664,144.9625192,2022-08-31
20462,,Bouverie Street between Victoria Street and Queensberry Street,-37.8047631,144.9616057,2022-08-31
20034,65817,Little Lonsdale Street between Spring Street and Exhibition Street,-37.8085761,144.970994,2023-09-20
21847,50625,Spring Street between Little Lonsdale Street and Victoria Parade,-37.8082193,144.9717318,2023-09-20
21847,,Spring Street between Little Lonsdale Street and Victoria Parade,-37.8082899,144.9715141,2023-09-07
21848,,Spring Street between Lonsdale Street and Little Lonsdale Street,-37.8084783,144.9717099,2023-10-02
23073,,Robertson Street between Rankins Road and Barnett Street,-37.7928092,144.9314644,2022-08-31
21043,,Munster Terrace between Queensberry Street and Arden Street,-37.8005204,144.9432837,2022-08-31
21479,,Rosslyn Street between Adderley Street and Spencer Street,-37.8098167,144.948489,2022-08-31
21479,,Rosslyn Street between Adderley Street and Spencer Street,-37.8095803,144.9489724,2022-08-31
21479,,Rosslyn Street between Adderley Street and Spencer Street,-37.8096086,144.9489143,2022-08-31
21483,,Dudley Street between Adderley Street and Spencer Street,-37.8104543,144.948843,2022-08-31
21117,23809,Peel Street between Queensberry Street and Elizabeth Street,-37.8015408,144.9565741,2022-08-31
21117,23811,Peel Street between Queensberry Street and Elizabeth Street,-37.8016456,144.9565555,2022-08-31
21120,13912,Bedford Street between Courtney Street and Peel Street,-37.8022404,144.9561353,2022-08-31
21120,23823,Bedford Street between Courtney Street and Peel Street,-37.8023506,144.9559941,2022-08-31
21117,,Peel Street between Queensberry Street and Elizabeth Street,-37.8022572,144.9564695,2022-08-31
21117,,Peel Street between Queensberry Street and Elizabeth Street,-37.8027273,144.9563862,2022-08-31
21117,,Peel Street between Queensberry Street and Elizabeth Street,-37.8033587,144.9562717,2022-08-31
21117,,Peel Street between Queensberry Street and Elizabeth Street,-37.8034139,144.9562614,2022-08-31
